  -5.00000000000000000000000000000000024E-0002  -5.00000007450580596923828125000000015E-0003   0.00000000000000000000000000000000000         0.00000000000000000000000000000000000         0.00000000000000000000000000000000000         1.40553728342752871889417281329369333E-0004
  -5.00000000000000000000000000000000024E-0002   5.00000007450580596923828125000000015E-0003   0.00000000000000000000000000000000000         0.00000000000000000000000000000000000         0.00000000000000000000000000000000000         1.28295056633227010772194355378431390E-0004
  -5.00000000000000000000000000000000024E-0002   1.50000002235174179077148437500000012E-0002   0.00000000000000000000000000000000000         0.00000000000000000000000000000000000         0.00000000000000000000000000000000000         1.15994947393000944596267885426223138E-0004
  -5.00000000000000000000000000000000024E-0002   2.50000003725290298461914062500000000E-0002   0.00000000000000000000000000000000000         0.00000000000000000000000000000000000         0.00000000000000000000000000000000000         1.03614760812414304495899623878410530E-0004
  -5.00000000000000000000000000000000024E-0002   3.50000005215406417846679687499999988E-0002   0.00000000000000000000000000000000000         0.00000000000000000000000000000000000         0.00000000000000000000000000000000000         9.11219451095994618547975433433929498E-0005
  -5.00000000000000000000000000000000024E-0002   4.50000006705522537231445312499999976E-0002   0.00000000000000000000000000000000000         0.00000000000000000000000000000000000         0.00000000000000000000000000000000000         7.84929862434950893313452230174636231E-0005
  -5.00000000000000000000000000000000024E-0002   5.50000008195638656616210937499999964E-0002   0.00000000000000000000000000000000000         0.00000000000000000000000000000000000         0.00000000000000000000000000000000000         6.57155323747275227267777940071031039E-0005
  -5.00000000000000000000000000000000024E-0002   6.50000009685754776000976562499999952E-0002   0.00000000000000000000000000000000000         0.00000000000000000000000000000000000         0.00000000000000000000000000000000000         5.27895219971032973497327954368854155E-0005
  -5.00000000000000000000000000000000024E-0002   7.50000011175870895385742187500000000E-0002   0.00000000000000000000000000000000000         0.00000000000000000000000000000000000         0.00000000000000000000000000000000000         3.97272141332460410041285995390720564E-0005
  -5.00000000000000000000000000000000024E-0002   8.50000012665987014770507812500000048E-0002   0.00000000000000000000000000000000000         0.00000000000000000000000000000000000         0.00000000000000000000000000000000000         2.65521031415447650892466984957610547E-0005
  -5.00000000000000000000000000000000024E-0002   9.50000014156103134155273437500000096E-0002   0.00000000000000000000000000000000000         0.00000000000000000000000000000000000         0.00000000000000000000000000000000000         1.32967933292445688797510759500232636E-0005
  -5.00000000000000000000000000000000024E-0002  0.105000001564621925354003906250000014         0.00000000000000000000000000000000000         0.00000000000000000000000000000000000         0.00000000000000000000000000000000000         0.00000000000000000000000000000000000      
   5.00000000000000000000000000000000024E-0002  -5.00000007450580596923828125000000015E-0003   0.00000000000000000000000000000000000         0.00000000000000000000000000000000000         0.00000000000000000000000000000000000         1.40553728342752871889417281329369333E-0004
   5.00000000000000000000000000000000024E-0002   5.00000007450580596923828125000000015E-0003   0.00000000000000000000000000000000000         0.00000000000000000000000000000000000         0.00000000000000000000000000000000000         1.28281786110019785994864328167063060E-0004
   5.00000000000000000000000000000000024E-0002   1.50000002235174179077148437500000012E-0002   0.00000000000000000000000000000000000         6.24421509691893685226151515203204681E-0010   2.47379261063961848563263063169808605E-0006   1.15969477538789467742559720123648173E-0004
   5.00000000000000000000000000000000024E-0002   2.50000003725290298461914062500000000E-0002   0.00000000000000000000000000000000000         1.85547738619955881469796501036556655E-0009   4.69743470336323018384470140395450264E-0006   1.03579150023404745230573164698986353E-0004
   5.00000000000000000000000000000000024E-0002   3.50000005215406417846679687499999988E-0002   0.00000000000000000000000000000000000         3.15740369923679798961197866341973575E-0009   6.66950868195788816970041245807074153E-0006   9.10790747474999937991063565586089940E-0005
   5.00000000000000000000000000000000024E-0002   4.50000006705522537231445312499999976E-0002   0.00000000000000000000000000000000000         4.11561914567599271004790318231770486E-0009   8.38726345490649428513545773680263835E-0006   7.84463285210216985586374394939229890E-0005
   5.00000000000000000000000000000000024E-0002   5.50000008195638656616210937499999964E-0002   0.00000000000000000000000000000000000         4.46702127561349248626441199318354123E-0009   9.84779682933328446171158591449720123E-0006   6.56688691325009041251494987275263786E-0005
   5.00000000000000000000000000000000024E-0002   6.50000009685754776000976562499999952E-0002   0.00000000000000000000000000000000000         4.12050128628673202695076620503363145E-0009   1.10480771643231574579619145789158312E-0005   5.27466371813530035499688995229153809E-0005
   5.00000000000000000000000000000000024E-0002   7.50000011175870895385742187500000000E-0002   0.00000000000000000000000000000000000         3.16473232036812585833711143025629235E-0009   1.19852001462992001579745478668613110E-0005   3.96915852752128397900546434584807862E-0005
   5.00000000000000000000000000000000024E-0002   8.50000012665987014770507812500000048E-0002   0.00000000000000000000000000000000000         1.86173459835314184442512128793673187E-0009   1.26564113121372435645015317628683625E-0005   2.65266176985883031357674576689740676E-0005
   5.00000000000000000000000000000000024E-0002   9.50000014156103134155273437500000096E-0002   0.00000000000000000000000000000000000         6.27172331979482938400543121364269172E-0010   1.30602908360713775360693958970316848E-0005   1.32835141080367574478623673095837992E-0005
   5.00000000000000000000000000000000024E-0002  0.105000001564621925354003906250000014         0.00000000000000000000000000000000000         0.00000000000000000000000000000000000         0.00000000000000000000000000000000000         0.00000000000000000000000000000000000      
  0.150000000000000000000000000000000019        -5.00000007450580596923828125000000015E-0003   0.00000000000000000000000000000000000         0.00000000000000000000000000000000000         0.00000000000000000000000000000000000         1.40553728342752871889417281329369333E-0004
  0.150000000000000000000000000000000019         5.00000007450580596923828125000000015E-0003  -6.24421526886680098699535238480528892E-0009   0.00000000000000000000000000000000000         6.39104453931686960042494263373671022E-0009   1.28257170577307421807023328216496528E-0004
  0.150000000000000000000000000000000019         1.50000002235174179077148437500000012E-0002  -1.23105589784619745748631435978241247E-0008  -8.89502730399902926851425648261560756E-0010   2.47913572028507631963277100379768242E-0006   1.15920822500081677122095686325994126E-0004
  0.150000000000000000000000000000000019         2.50000003725290298461914062500000000E-0002  -1.30192633331761177166087888710400920E-0008  -2.62398528880594804268472789532328422E-0009   4.70155244686884761179344078231383929E-0006   1.03508888847262150680445636800341118E-0004
  0.150000000000000000000000000000000019         3.50000005215406417846679687499999988E-0002  -9.58215471838163735260208195391200815E-0009  -4.44714378022638455688113999607174082E-0009   6.67211620105677733313528094711682116E-0006   9.09922324840652939727294158696292038E-0005
  0.150000000000000000000000000000000019         4.50000006705522537231445312499999976E-0002  -3.51402164374955832494741510839712678E-0009  -5.78430760304152617728304023085952985E-0009   8.38816442881115699696761162068105078E-0006   7.83503045987881835613413636943363565E-0005
  0.150000000000000000000000000000000019         5.50000008195638656616210937499999964E-0002   3.46519944493413653726531775240323827E-0009  -6.27432707480199763939299553475336714E-0009   9.84691714727255134636756641824639054E-0006   6.55725186442895610291384363599542768E-0005
  0.150000000000000000000000000000000019         6.50000009685754776000976562499999952E-0002   9.55768912010481321406212572823456537E-0009  -5.79243617935997070474350186691102327E-0009   1.10454789862277691453452117336067158E-0005   5.26589442981689870060355745395324684E-0005
  0.150000000000000000000000000000000019         7.50000011175870895385742187500000000E-0002   1.30299766293584856142190777047306948E-0008  -4.45935935774932884591367672339096956E-0009   1.19810723266867742383016637094495599E-0005   3.96202721031354282807341011840591404E-0005
  0.150000000000000000000000000000000019         8.50000012665987014770507812500000048E-0002   1.23456220831640910876527801809705535E-0008  -2.63443668233428806303706807630864874E-0009   1.26510382420431191247370504059910900E-0005   2.64770694303753503133551060945267305E-0005
  0.150000000000000000000000000000000019         9.50000014156103134155273437500000096E-0002   6.27172296149727087334804795208210375E-0009  -8.94114076922417558081123627118989985E-0010   1.30538540337145339347068443225000978E-0005   1.32584089249732398201438354015706453E-0005
  0.150000000000000000000000000000000019        0.105000001564621925354003906250000014         0.00000000000000000000000000000000000         0.00000000000000000000000000000000000         0.00000000000000000000000000000000000         0.00000000000000000000000000000000000      
  0.250000000000000000000000000000000000        -5.00000007450580596923828125000000015E-0003   0.00000000000000000000000000000000000         0.00000000000000000000000000000000000         0.00000000000000000000000000000000000         1.40553728342752871889417281329369333E-0004
